CLIENT_ID,IS_INTERESTED_INVESTMENT,IS_INTERESTED_BUILD_CREDIT,IS_INTERESTED_INCREASE_INCOME,IS_INTERESTED_PAY_OFF_DEBT,IS_INTERESTED_MANAGE_SPENDING,IS_INTERESTED_GROW_SAVINGS
863,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
864,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
865,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
866,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
867,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
868,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
869,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
870,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
871,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
872,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
873,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
874,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
875,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
876,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
877,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
878,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
879,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
880,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
881,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
882,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
883,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
884,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
885,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
886,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
887,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
888,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
889,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
890,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
891,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
892,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
893,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
894,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
895,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
896,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
897,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
898,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
899,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
900,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
901,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
902,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
903,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
904,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
905,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
906,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
907,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
908,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
909,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
911,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
912,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
913,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
914,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
915,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
916,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
917,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
918,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
919,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
920,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
921,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
922,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
923,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
924,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
925,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
926,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
927,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
928,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
929,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
930,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
931,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
932,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
933,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
934,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
935,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
936,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
937,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
938,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
939,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
940,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
941,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
942,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
943,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
944,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
945,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
946,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
947,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
948,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
949,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
950,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
951,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
952,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
953,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
954,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
955,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
956,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
957,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
958,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
959,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
960,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
961,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
962,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
963,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
964,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
965,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
966,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
967,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
968,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
969,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
970,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
971,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
972,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
973,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
974,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
975,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
976,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
977,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
978,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
979,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
980,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
982,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
983,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
984,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
985,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
986,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
987,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
988,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
989,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
990,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
991,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
992,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
993,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
994,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
995,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
996,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
997,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
998,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
